Month,Year,Stand,Quad,LALA,PIMA,ANPO,BEPU,LEGR,LOCA,OXMI,SAAR,SABE,SACA,SAMY,SAPE,VAMY,VAVI,ASBO,CARO,COTR,DRRO,GALA,GELI,HAHY,LIBO,METR,MINU,ORRO,PAPA,POPA,ORSE,PYCH,RUAC,SMTR,SPRO,TOGL,CACA,CXDI,CXGY,CXIN,CXLI,CXAQ,TRMA,EQFL,EQSC,MUGL,ARUV,ERGR,ARLA,EPPA,CXYL,CXSO,CAIN,PIGL,CXRO,PYAS,CXPR,CXLE,CXSP,SAPS,SAPL,MAMO,FRVI,AGSC,CXDS
8,1989,7,4C,0.5,27,1,2,5,0,1,3,0,0.5,4,0.5,0.5,2,0.1,0.1,0,0,0.01,0.5,0,0,3,0.01,0,0,0,0.01,0,0,4,0,0,0,0,2,2,0,3,0.1,0.1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,4E,1,14,3,7,3,0,1,0,0,0.5,0,1,0,0,0,0.1,0,0.01,0.1,0,0.01,0,4,0,2,0,0,0.1,0,0,2,0.01,0,0,0,4,4,0,4,0.01,0.01,0.1,0,0,0,0,0,0,0,0.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,4G,0.1,20,1,3,10,0,0.5,0.5,0,0.1,2,3,0,0,0,0.1,0,0.5,0,0.1,0,0,3,0,0,0,0,0.1,0,0,3,0.01,0,0,0.5,4,1,0,4,0.1,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,4I,0,12,1,8,3,0,1,0,0,2,0.5,0.5,0,0,0.01,0,0,0.01,0.1,0,0,0,3,0,0,0,0,0,0,0,1,0.01,0,0,0,5,2,0,4,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,6I,4,22,2,5,9,0,0.5,0.1,0,0.1,0,3,0,0,0,0.01,0,0,0,0,0.1,0,3,0,0,0,0,0.1,0,0,3,0.01,0,0,0.5,3,0.5,0,3,0,0.1,0.1,0,0,0,0,0,0.01,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,6G,0.1,26,0.5,2,12,0,1,0.5,0,1,4,0,0,0,0,0.1,0,0.01,0,0.1,0.01,0,4,0,1,0,0,0.1,0,0,2,0,0,0,0,1,0.5,0,2,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,6E,5,23,0.5,4,5,0,1,0,0,1,0,1,0,0,0,0.01,0,0.1,0.01,0,0.1,0,3,0.1,0,0,0.5,0.1,0,0,3,0,0,0,0,2,0.5,0,3,0.01,0.1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,6C,2,19,1,4,4,0,0.5,0,0,1,0.5,0.5,0.5,1,0,0.1,0,0,0.1,0.1,0.01,0,3,0,0,0,0.5,0,0,0,6,0.1,0,0,0.5,4,2,0,5,0,0.1,0.01,0,0,0,0,0,0.01,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,6A,2,15,2,3,9,0,0.5,0,0,1,5,2,0,1,0,0.01,0,0,0.1,0.1,0,0,2,0,0,0,0.5,0,0,1,5,0,0,0,0,3,2,0,3,0,0.1,1,0,0,0,0,0,0.01,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,8A,2,15,2,9,0,0,0,0,0,1,0,2,0,0,0,0.1,0,0,0.1,0,0,0,6,0,0,0,0.5,0,0,0.01,4,0.01,0.1,0,1,5,2,0,5,0.5,0.1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,8C,3,7,3,14,0,0,0.01,0,0,1,0,3,0,0,0,0.01,0,0,0.5,0,0.01,0,7,0,0,0.01,1,0,0,0,3,0.01,0,0,0.5,3,4,0,4,0.1,0.1,0.01,0.1,0,0.1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,8E,1,17,3,12,3,0,0,0,0,0.5,0,2,0,0,0.1,0.1,0,0,0.1,0,0.01,0,6,0,0,0,1,0,0,0,2,0,0,0.1,0.5,3,4,0,3,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,8G,0.5,20,2,3,13,0,0.5,0,0,0.5,5,1,0,0,0,0,0,0.01,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0.5,0,2,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,8I,0.1,24,1,3,9,0,0.01,0,0,0.5,5,0.1,0,0,0.1,0,0,0,0,0,0.1,0,2,0,1,0,0,0.1,0,0,4,0.01,0,0,0.1,4,1,0,2,0.5,0.1,0.01,0,0,0,0,0,0.01,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1989,7,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,0A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,0C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,0E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,0G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,0I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,2I,0,20,1,1,4,0,0.5,0,0,0.01,3,1,0,0,0.01,0.1,0,0,0,0.1,0,0,0,0,0.5,0,0,0.1,0,0,3,0,0,0,0.1,4,0,0,2,0.1,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,2G,0.5,27,0.5,1,10,0,1,1,0,0.1,4,0.5,0,0,0,0,0,0.01,0,0.1,0,0,1,0,0.1,0,0,0.1,0,0,3,0,0,0,0,1,0.1,0,2,0.1,0.01,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,2E,6,20,0.5,3,3,0,0.5,0,0,0.1,0,0.5,0,0,0,0.01,0,0.01,0.01,0,0.01,0,2,0,0,0.1,0,0.1,0,0,3,0,0,0,0,3,3,0,3,0.1,0.01,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,2C,1,25,0.5,0.5,10,0,1,0.1,0,0.1,0.5,1,0,0.1,0.01,0,0,0,0.01,0,0,0,1,0.01,0.1,0,0,0.01,0,0,7,0,0,0,0,4,0,0,2,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,2A,0.5,30,0.5,0.5,9,1,0.01,0.5,0,0.1,5,0,0,1,0,0.01,0,0,0,0.1,0,0,0,0.1,0,0.01,0,0,0,0,2,0,0,0,0,3,0,0,1,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,4A,2,27,0.5,0.5,16,0,0.5,0,0,0,5,1,0,0.5,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,2,0,0,0,0,2,0.1,0,2,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,4C,0.1,28,1,1,6,0,2,2,0,0.01,3,0.1,0.5,2,0,0.01,0,0,0.01,0.5,0,0,1,0.1,0,0,0,0.01,0,0,5,0,0,0,0,2,0.5,0,2,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,4E,1,12,1,7,2,0,2,0,0,0.1,0,1,0,0,0,0.1,0,0.01,0.1,0,0,0,1,0,1,0,0,0.1,0,0,3,0,0,0,0,3,2,0,4,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,4G,0.1,25,1,1,7,0,1,2,0,0.1,2,0.5,0,0,0,0.1,0,0.1,0,0,0,0,1,0,0.5,0,0,0.1,0,0,3,0,0,0,0,3,0,0,2,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,4I,0,15,0.5,4,2,0,2,0,0,1,0.5,0.5,0,0,0.1,0,0.01,0.01,0.1,0,0,0,2,0,0.1,0.01,0,0,0,0,2,0,0,0,0,5,1,0,2,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,6I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,6E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,8A,1,17,2,6,0,0,0,0,0,0.5,0,2,0,0,0,0.01,0,0,0.01,0,0,0,3,0,0.1,0,0.5,0,0,0.1,5,0,0.01,0,0.01,5,1,0,3,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,8C,3,7,3,11,0,0,0,0,0,0.5,0,2,0,0,0.1,0.01,0,0,0.1,0,0.1,0,1,0,0,0,0.5,0,0,0,3,0,0.1,0,0,5,2,0,3,0.01,0.1,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,8E,1,15,2,7,3,0,0.1,0,0,0,0,2,0,0,0,0.1,0,0,0.1,0,0,0,4,0.01,0,0,1,0,0,0,5,0,0,0,0.5,5,1,0,3,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,8G,0.1,23,1,2,11,0,1,0,0,0,4,0.5,0,0,0,0.01,0,0.01,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,8I,0.5,17,1,2,11,0,0.1,0,0,0.5,5,0.5,0,0,0,0.01,0,0,0.01,0,0.01,0,1,0,1,0,0,0.1,0,0,2,0,0,0,0,4,1,0,1,0.1,0.01,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1989,7,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,0A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,0C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,0E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,0G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,0I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,2I,0,25,1,0.5,6,0,0.5,0,0,0.1,0.5,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0.1,0,0,0.1,0,0,0,0,2,0.5,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,2G,0.01,30,2,0.5,9,0,1,0,0,0,0.5,0.01,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,1,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,2E,4,20,0.5,1,2,0,1,0,0,0.01,0,0.01,0,0,0,0.1,0,0.01,0.01,0,0,0,0.01,0,0,0,0,0.1,0,0,0.1,0,0,0,0,2,0.1,0,2,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,2C,0.5,33,0.5,0.01,9,0,1,0.01,0,0,0.1,0.1,0,0.1,0,0,0,0.01,0,0,0,0.1,0,0.1,0.01,0,0,0,0,0,0.01,0,0,0,0,1,0,0.01,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,2A,0,30,0.5,0.1,10,0.5,0.1,0.01,0,0,1,0,0,1,0,0.01,0,0,0,0,0.01,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,4A,1,29,0.5,0.1,12,0,0.1,0.01,0,0,1,0,0,0.5,0,0.01,0,0,0,0.01,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0,0.01,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,4C,0.1,30,1,0.5,7,0,1,0.1,0,0,2,0,0.01,1,0,0.01,0,0,0,0.01,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0,0.01,2,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,4E,0.5,15,2,1,2,0,2,0,0,0,0,0.5,0,0,0,0.01,0,0,0.01,0,0,0,0.01,0,0.1,0,0,0.1,0,0,0.01,0,0,0,0.1,2,1,0,2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,4G,0,30,2,0.5,6,0,0.5,0.1,0,0.01,0.1,0.01,0,0,0,0.01,0,0.01,0,0.01,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0.01,0,0,1,0.1,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,4I,0.01,17,0.5,2,3,0,1,0,0,0,0,0.01,0,0,0,0,0,0.01,0.01,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,6I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,6E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,8A,0.5,18,3,2,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0.01,0,1,3,0,0,1,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,8C,1,4,3,3,0,0,0,0,0,0.01,0,0.5,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0.01,0,1,2,1,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,8E,2,10,3,2,2,0,0.1,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0,0.01,0.1,0,0,0.1,0.01,0,0,0.1,0,0,0,0.1,4,0.1,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,8G,0.1,30,0.5,0.5,11,0,0.1,0,0,0,0.5,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0.5,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,8I,0.1,34,1,0.5,8,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0.01,0,0,0,0.1,3,0.5,0,0.5,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1989,7,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,0A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,0C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,0E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,0G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,0I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,2I,0,25,1,0.1,5,0,0.1,0.01,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,2,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,2G,0,34,0.5,0.01,6,0,1,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,2E,3,30,1,0.1,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,2C,0.01,36,0.1,0,8,0,1,0.01,0,0,0,0.01,0,0.1,0,0,0,0.01,0,0,0,0.5,0,0.01,0,0,0,0.1,0,0,0,0,0,0,0.1,1,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,2A,0,31,1,0,8,0.01,0.1,0.01,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1989,7,4A,1,30,0.5,0,10,0,0.1,0,0,0.01,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
