stand,quad,tree_tag,species_code,DBH_1983_cm,base_coord_S_1983_m,base_coord_W_1983_m,year_dead,fallen_stem_length_1983_m,exit_coord_S_1983_m,exit_coord_W_1983_m,year_fallen_1988,age_1983,stem_height_1983_m,stem_lean_amt_scaled_1983,stem_lean_dir_1983,stem_lean_amt_1991,stem_lean_dir_1991,stem_lean_amt_2000,stem_lean_dir_2000,crown_width_NS_1983_m,crown_width_EW_1983_m,height_to_crown_1983_m,fill_perc_1983,BSD_1983_cm,radial_10year_inc_1983_mm,DBH_1991_cm,DBH_2000_cm,height_2000_m,tree_code_2000,fire_code_2000,comments,DBH_2005_cm,height_2005_m,code_2005,lean_amount_2005_degrees,lean_direction_2005,comments_2005,DBH_2010_cm,height_2010_m,code_2010,lean_amount_2010_degrees,lean_direction_2010,comments_2010
7,7D,4675,PIMA,6.5,4.3,4.9,NA,NA,NA,NA,NA,NA,6.6,Z,Z,NA,NA,NA,NA,1.2,0.8,0.7,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7D,4678,PIMA,2.8,3.8,1.9,NA,NA,NA,NA,NA,42,3.2,Z,Z,NA,NA,NA,NA,0.5,0.5,0.9,75,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7D,4677,PIMA,11.5,3.2,1.9,NA,NA,NA,NA,NA,57,6,S,S,NA,NA,NA,NA,1.3,1.1,0.6,90,13.4,8.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7D,4676,PIMA,5.2,3.2,3.4,NA,NA,NA,NA,NA,NA,3.2,S,N,NA,NA,NA,NA,1.4,1.2,0.1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7E,4671,PIMA,6.5,3.1,2.6,NA,NA,NA,NA,NA,NA,5.6,S,SE,NA,NA,NA,NA,1.2,1.2,0.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7E,4673,PIMA,4,2,0.2,NA,NA,NA,NA,NA,NA,4.3,S,SE,NA,NA,NA,NA,0.9,0.7,0.1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7E,4672,PIMA,3.2,2.2,2.6,NA,NA,NA,NA,NA,38,3.4,S,SE,NA,NA,NA,NA,0.9,0.9,0.4,70,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7E,4674,PIMA,5,2.5,0.7,NA,NA,NA,NA,NA,NA,4.4,Z,Z,NA,NA,NA,NA,0.8,0.7,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7F,4668,PIMA,5.2,3,2.8,NA,NA,NA,NA,NA,NA,5.7,Z,Z,NA,NA,NA,NA,0.8,1,0,90,NA,NA,NA,NA,NA,NA,NA,Cant find #4668 in the data sheets (2003),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7F,4669,PIMA,5,3.1,2.9,NA,NA,NA,NA,NA,NA,3,M,S,NA,NA,NA,NA,1.2,1,0.1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7F,4670,PIMA,6.2,4.2,0.7,NA,NA,NA,NA,NA,NA,3.6,Z,Z,NA,NA,NA,NA,0.9,0.7,0.6,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7F,4581,PIMA,2.5,2,3.2,NA,NA,NA,NA,NA,34,2.4,Z,Z,NA,NA,NA,NA,0.8,1,0,50,NA,6.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7F,4667,PIMA,4.5,1.7,2.7,NA,NA,NA,NA,NA,NA,5.1,Z,Z,NA,NA,NA,NA,1,1.2,0.2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4580,PIMA,4.5,1.2,2.1,NA,NA,NA,NA,NA,NA,4,S,W,NA,NA,NA,NA,0.8,1,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4579,PIMA,5,1.8,1.9,NA,NA,NA,NA,NA,NA,3.6,S,W,NA,NA,NA,NA,0.5,0.7,1.4,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4578,PIMA,3.8,1.9,1.9,NA,NA,NA,NA,NA,36,3.9,S,W,NA,NA,NA,NA,1,0.7,1.2,65,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4577,PIMA,5.8,2,1.8,NA,NA,NA,NA,NA,NA,5.6,S,E,NA,NA,NA,NA,0.7,1,1.8,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4575,PIMA,3.5,5,1,NA,NA,NA,NA,NA,NA,4,S,W,NA,NA,NA,NA,0.6,0.6,0.5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4576,PIMA,3.5,4.9,0.9,NA,NA,NA,NA,NA,NA,4.4,Z,Z,NA,NA,NA,NA,0.8,0.9,0.6,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4574,PIMA,9,4.9,3.3,NA,NA,NA,NA,NA,59,6.8,Z,Z,NA,NA,NA,NA,1.1,1,1.7,95,12.5,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4572,PIMA,5,4.7,3.9,NA,NA,NA,NA,NA,NA,5.4,S,E,NA,NA,NA,NA,0.9,0.8,1.8,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4573,PIMA,5.5,4.6,3.5,NA,NA,NA,NA,NA,NA,3.6,S,SE,NA,NA,NA,NA,1,1.1,1.6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4571,PIMA,8.5,4,4,NA,NA,NA,NA,NA,52,7.2,Z,Z,NA,NA,NA,NA,1.2,1.1,1.6,85,12.1,6.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7G,4570,PIMA,3.5,3.1,4.8,NA,NA,NA,NA,NA,NA,3.6,S,SE,NA,NA,NA,NA,0.7,0.8,0.6,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4566,PIMA,3.2,0.2,3.1,NA,NA,NA,NA,NA,NA,3.7,S,W,NA,NA,NA,NA,0.9,0.8,0.9,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4564,PIMA,8.5,0.2,2.7,NA,NA,NA,NA,NA,51,6.8,S,E,NA,NA,NA,NA,1.4,1.4,2,75,12.4,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4567,PIMA,5.2,0.3,3.4,NA,NA,NA,NA,NA,NA,5.3,S,SW,NA,NA,NA,NA,0.7,1,3.9,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4568,PIMA,5,0.5,3.5,NA,NA,NA,NA,NA,60,5.3,Z,Z,NA,NA,NA,NA,1.1,0.7,3.4,30,NA,6.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4556,PIMA,3,0.8,3.9,NA,NA,NA,NA,NA,NA,3.3,Z,Z,NA,NA,NA,NA,0.9,0.9,1,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4565,LALA,14,0.6,3,1982,11.4,5,2.4,1984,NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Original data sheet had the length number - spreadsheet is corrected to match (2003),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4569,PIMA,4,0.8,3.7,NA,NA,NA,NA,NA,NA,3.7,Z,Z,NA,NA,NA,NA,0.5,1,1.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4562,PIMA,3,1.4,2.7,NA,NA,NA,NA,NA,NA,3.2,S,E,NA,NA,NA,NA,0.8,0.7,0.8,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4563,PIMA,5.2,1.4,2.6,NA,NA,NA,NA,NA,NA,5.3,S,S,NA,NA,NA,NA,0.6,0.5,0.9,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4557,PIMA,7.8,2.1,4.4,NA,NA,NA,NA,NA,60,4.4,S,E,NA,NA,NA,NA,1.4,1.6,1.3,50,9.3,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4561,PIMA,8.5,2.3,2.4,NA,NA,NA,NA,NA,52,6.7,Z,Z,NA,NA,NA,NA,1.1,1,0.4,85,12.4,8.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4560,PIMA,7.2,4.3,1.6,NA,NA,NA,NA,NA,NA,6.3,Z,Z,NA,NA,NA,NA,1.2,1,0.6,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4559,PIMA,4.2,4.3,4.4,NA,NA,NA,NA,NA,NA,3.8,Z,Z,NA,NA,NA,NA,0.8,0.8,0.2,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7H,4558,PIMA,4.2,3.9,4.7,NA,NA,NA,NA,NA,NA,4.1,Z,Z,NA,NA,NA,NA,1,1,0.7,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5094,PIMA,3.5,0.2,1.6,NA,NA,NA,NA,NA,NA,3,Z,Z,NA,NA,NA,NA,1,1.1,0.8,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5092,PIMA,6.2,1.4,0.9,NA,NA,NA,NA,NA,NA,6,S,E,NA,NA,NA,NA,0.7,0.7,1.3,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5093,PIMA,3,1.4,1,NA,NA,NA,NA,NA,53,4.1,S,N,NA,NA,NA,NA,1,0.8,0.8,70,NA,5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5091,PIMA,6.2,1.5,0.5,NA,NA,NA,NA,NA,NA,6.2,S,NE,NA,NA,NA,NA,1.1,1,2.6,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5101,PIMA,3.5,1.5,4.1,NA,NA,NA,NA,NA,NA,3.6,S,S,NA,NA,NA,NA,0.6,0.8,1.4,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5090,PIMA,4.5,1.9,0.3,NA,NA,NA,NA,NA,NA,5.1,Z,Z,NA,NA,NA,NA,0.6,0.7,2.6,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5089,PIMA,4.2,2.1,0.6,NA,NA,NA,NA,NA,NA,5,S,SE,NA,NA,NA,NA,0.9,0.4,2.8,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5088,PIMA,6.8,2.2,0.7,NA,NA,NA,NA,NA,NA,6.6,S,E,NA,NA,NA,NA,0.8,0.8,2.8,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5102,PIMA,4.2,2.2,4.1,NA,NA,NA,NA,NA,NA,4.4,Z,Z,NA,NA,NA,NA,0.8,0.9,1.1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5087,PIMA,3,2.3,0.6,NA,NA,NA,NA,NA,NA,3.8,S,E,NA,NA,NA,NA,0.8,0.6,1.4,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5084,PIMA,3.5,5,2.6,NA,NA,NA,NA,NA,NA,4.1,S,E,NA,NA,NA,NA,0.7,0.6,1.1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5086,PIMA,3.2,2.7,1.3,NA,NA,NA,NA,NA,NA,3.5,Z,Z,NA,NA,NA,NA,0.6,0.7,1.2,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5081,PIMA,5.5,4.3,3.8,NA,NA,NA,NA,NA,NA,4.5,S,W,NA,NA,NA,NA,0.7,0.8,1.9,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5080,PIMA,6,4.2,4,NA,NA,NA,NA,NA,NA,5.4,Z,Z,NA,NA,NA,NA,0.9,0.9,2.2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5082,PIMA,6,4.2,3.7,NA,NA,NA,NA,NA,NA,5.3,S,S,NA,NA,NA,NA,0.9,0.7,1,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5083,PIMA,5.5,3.8,2.8,NA,NA,NA,NA,NA,NA,5.2,Z,Z,NA,NA,NA,NA,1,1.2,1.5,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7I,5085,PIMA,3.5,2.9,2.3,NA,NA,NA,NA,NA,NA,3.4,S,SE,NA,NA,NA,NA,0.9,1,0.8,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,5098,PIMA,5,0.6,2,NA,NA,NA,NA,NA,NA,4.4,Z,Z,NA,NA,NA,NA,0.9,0.8,1.1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,5097,PIMA,6.5,1.2,1.1,NA,NA,NA,NA,NA,NA,6,Z,Z,NA,NA,NA,NA,1.1,1,1.7,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4690,PIMA,6.8,1.8,3.7,NA,NA,NA,NA,NA,61,6.1,S,S,NA,NA,NA,NA,1.1,1,1,90,NA,10.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4691,PIMA,7.2,2.5,4,NA,NA,NA,NA,NA,NA,6.2,Z,Z,NA,NA,NA,NA,1.2,1,1.6,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,5100,PIMA,4.8,4.9,0.4,NA,NA,NA,NA,NA,NA,4.2,Z,Z,NA,NA,NA,NA,0.6,0.7,1.8,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,5096,PIMA,3,1.7,0.8,NA,NA,NA,NA,NA,NA,3.5,Z,Z,NA,NA,NA,NA,0.6,0.6,1.6,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,5099,PIMA,4.8,4.7,1,NA,NA,NA,NA,NA,NA,4.6,S,SE,NA,NA,NA,NA,0.6,0.7,3.7,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,5095,PIMA,3.2,2.2,0.9,NA,NA,NA,NA,NA,NA,3.8,S,NW,NA,NA,NA,NA,0.6,0.7,1.2,90,NA,NA,NA,NA,NA,NA,NA,N base coord of 0.3 was deleted.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4692,PIMA,3.5,4.5,2.9,NA,NA,NA,NA,NA,NA,4,Z,Z,NA,NA,NA,NA,0.8,0.8,1.4,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4702,PIMA,3.5,4.4,1.8,NA,NA,NA,NA,NA,NA,4.1,S,N,NA,NA,NA,NA,0.5,0.5,2.5,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4703,PIMA,4,4.3,1.6,1983,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4696,PIMA,3,4.1,2,NA,NA,NA,NA,NA,NA,3.6,S,E,NA,NA,NA,NA,0.6,0.5,1.3,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4695,PIMA,2.5,4,2.2,NA,NA,NA,NA,NA,NA,3.8,S,W,NA,NA,NA,NA,0.7,0.7,1.3,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4694,PIMA,3.5,4,2.4,NA,NA,NA,NA,NA,NA,3.9,S,NW,NA,NA,NA,NA,0.6,0.9,0.9,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4698,PIMA,6.2,3.9,1.8,NA,NA,NA,NA,NA,NA,5.3,S,SE,NA,NA,NA,NA,0.8,0.9,1.8,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4697,PIMA,2.8,3.9,2,NA,NA,NA,NA,NA,NA,3.2,Z,Z,NA,NA,NA,NA,0.6,0.6,1.6,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4699,PIMA,5.2,3.6,1.9,NA,NA,NA,NA,NA,NA,5,Z,Z,NA,NA,NA,NA,0.5,0.7,2.8,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4693,PIMA,4.8,3.5,2.6,NA,NA,NA,NA,NA,NA,4.5,Z,Z,NA,NA,NA,NA,1,0.9,0.5,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4700,PIMA,3.8,3.2,2,NA,NA,NA,NA,NA,NA,3.9,S,W,NA,NA,NA,NA,0.7,0.7,1,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,7J,4701,PIMA,5.5,2.9,1.6,NA,NA,NA,NA,NA,NA,5.7,S,S,NA,NA,NA,NA,0.8,0.7,1.1,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4850,PIMA,3.8,0.1,1.6,NA,NA,NA,NA,NA,NA,3.8,S,N,NA,NA,NA,NA,0.8,1,0.5,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4849,PIMA,3,0.5,2.1,NA,NA,NA,NA,NA,NA,4.2,Z,Z,NA,NA,NA,NA,0.7,0.6,0.8,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4854,PIMA,5.5,0.5,2.8,NA,NA,NA,NA,NA,37,5.2,S,E,NA,NA,NA,NA,1,1.1,0.7,80,NA,13.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4853,PIMA,4.8,0.5,2.7,NA,NA,NA,NA,NA,NA,5.5,Z,Z,NA,NA,NA,NA,0.5,0.7,1,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4848,PIMA,4.5,0.9,2.2,NA,NA,NA,NA,NA,NA,4.4,Z,Z,NA,NA,NA,NA,0.6,1,1.6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4852,PIMA,3.2,0.9,2.6,NA,NA,NA,NA,NA,NA,3.8,S,SE,NA,NA,NA,NA,0.6,0.6,1.3,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4851,PIMA,5,1.3,2.5,NA,NA,NA,NA,NA,NA,5.6,Z,Z,NA,NA,NA,NA,0.9,0.8,1.1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4847,PIMA,3,1.4,2,NA,NA,NA,NA,NA,NA,3.7,S,NE,NA,NA,NA,NA,0.7,0.7,1.3,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4846,PIMA,3.5,2.1,0.9,NA,NA,NA,NA,NA,NA,3.9,S,E,NA,NA,NA,NA,0.6,0.5,0.8,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4856,PIMA,4,2.9,2.4,NA,NA,NA,NA,NA,NA,4.3,Z,Z,NA,NA,NA,NA,0.6,0.7,1.2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4845,PIMA,3,2.9,0.7,NA,NA,NA,NA,NA,NA,3.7,S,E,NA,NA,NA,NA,0.6,0.6,1.7,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8A,4855,PIMA,3.5,3,2.3,NA,NA,NA,NA,NA,NA,3.8,Z,Z,NA,NA,NA,NA,0.7,1.1,0.6,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4864,PIMA,4.5,0.2,3.6,NA,NA,NA,NA,NA,NA,4.3,Z,Z,NA,NA,NA,NA,1.4,1.3,0.2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4863,PIMA,4,1.6,1.1,NA,NA,NA,NA,NA,NA,3.8,S,SW,NA,NA,NA,NA,1,1,0.4,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4862,PIMA,4.2,1.7,1.1,NA,NA,NA,NA,NA,37,3.8,Z,Z,NA,NA,NA,NA,1,1.4,0.4,40,NA,11.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4866,PIMA,5.5,4.8,4.7,NA,NA,NA,NA,NA,NA,4.5,S,W,NA,NA,NA,NA,0.9,0.9,2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4859,PIMA,2.8,4.7,0.1,NA,NA,NA,NA,NA,NA,3.3,S,NW,NA,NA,NA,NA,0.7,0.8,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4867,PIMA,2.5,4.7,4.7,NA,NA,NA,NA,NA,NA,2.6,S,NE,NA,NA,NA,NA,0.9,0.5,1.2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4865,PIMA,5.5,4.5,4.9,NA,NA,NA,NA,NA,NA,5.3,Z,Z,NA,NA,NA,NA,1.4,1,1.2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4858,PIMA,5.2,4.4,0.1,NA,NA,NA,NA,NA,NA,4.7,S,S,NA,NA,NA,NA,1.2,1.3,1.2,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4857,PIMA,3.5,4.3,0.1,NA,NA,NA,NA,NA,NA,3.8,S,SW,NA,NA,NA,NA,1.1,0.8,0.6,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4869,PIMA,7,4,2.1,NA,NA,NA,NA,NA,NA,5.9,Z,Z,NA,NA,NA,NA,1.1,1,1.7,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4868,PIMA,5.8,3.8,2.9,NA,NA,NA,NA,NA,NA,5.8,Z,Z,NA,NA,NA,NA,1.1,1,0.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,8B,4860,PIMA,4.5,3.1,2.1,NA,NA,NA,NA,NA,NA,4.6,Z,Z,NA,NA,NA,NA,1.1,1.1,1.3,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
