stand,year,month,PLOT,PIBA,PIGL,POTR,ALCR,AMAL,ARUV,PRPE,ROAC,ROWO,RUID,SABE,SHCA,SYAL,ANMU,ANPA,ARNU,ASLA,CARO,ERGL,GABO,GELI,HIUM,LIBO,LIPH,MELI,ORSE,PYCH,SOSP,VIAD,CXSI,CXRI,ELGL,ELIN,ORAS,ORPU,EQAR,EQVA,LYCO,VAMY,VAVI,MACA
2,1983,6,2C,18,0,0,5,0,10,0.5,2,0,0,0,0,0,0,0,0,0,0.01,0,0.1,0.1,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,2,10,2
2,1983,6,2E,11,0,0,0,0.5,9,0.1,2,1,0,0,5,0,0.01,0.1,0,0.5,0,0.1,0,0,0,2,0,0,0.1,0,0,0.1,0.01,0,0,0,0,0.01,0,0,0,2,15,0.1
2,1983,6,2G,15,0,0,3,0.01,3,0.5,2,0,0.1,0,0.5,0,0.1,0,0,0.1,0.01,0.01,0.01,0.5,0,0.5,0,0,0.01,0,0,0.01,0,0,0,0.1,0,0.01,0,0,0,1,5,1
2,1983,6,2I,13,0,0,0.5,0.1,8,0,0.5,0,0,0,1,0,0.01,0.01,0,0.5,0,0.1,0.01,0,0,0,0,0,0,0,0.01,0.1,0,0.1,0,0.01,0.01,0.1,0,0.1,0,2,7,0.1
2,1983,6,4A,2,0,0,0,0.5,22,0,2,0,0,0,0.5,0,0.01,0.01,0,0.5,0.01,0.01,0.1,0,0.1,0,0,0,0,0,0.5,0,0,0.5,0,0,0.01,0.1,0,0.01,0,1,0.5,0
2,1983,6,4C,5,0,0,1,0.1,4,0.5,1,0,0,0,2,0,0,0,0,0.1,0,0.01,0.01,0,0,0,0,0,0,0,0.1,0,0.01,0.1,0,0,0,0.1,0,0.01,0,0.1,0.1,0.1
2,1983,6,4E,10,2,0,3,0.01,8,0,1,0,0,0,0.01,0,0.01,0.1,0,0.1,0.01,0,0.01,0.1,0,1,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,1,5,0.5
2,1983,6,4G,14,0,0,0.5,0,27,0,0.1,0.1,0,0,0,0,0.01,0.1,0,0.1,0.01,0.1,0.01,0.01,0,0.5,0,0,0,0,0.01,0.01,0,0.1,0,0.01,0,0.1,0,0.01,0,1,13,0.01
2,1983,6,4I,0,0,0,0.5,0,4,0,0.1,0,0,0.1,0.1,0,0.01,0,0,0.5,0.01,0,0.1,0,0,0,0,0,0,0,0.1,0.01,0,0.5,0,0.1,0.1,0.1,0,0.01,0,0.1,1,0
2,1983,6,6A,1,0,0,0,0.1,20,0,0.5,0,0,0,0,0,0.1,0,0,0.5,0.01,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.5,0,0.1,0,0,0,1,0.5,3
2,1983,6,6C,5,0,0,0,0,20,0.01,1,0,0,0,0,0,0.1,0,0,0.1,0.01,0.1,0.1,0.01,0.1,0.1,0,0,0,0,0.1,0.01,0,0.01,0,0.1,0,0.1,0,0.1,0,1,5,1
2,1983,6,6E,7,0,0,2,0.1,0.5,0,1,0,0,0,0,0,0.01,0,0,0.1,0.01,0,0.1,0,0,0.1,0,0,0,0,0.01,0.01,0,0,0,0.01,0,0.01,0,0.01,0,0.5,4,1
2,1983,6,6G,6,0,0,4,0.01,6,0.01,2,0,0,0,0,0,0,0.1,0,0.1,0,0.01,0,0.1,0,0.1,0,0,0,0.01,0.1,0,0,0,0,0.1,0,0.1,0,0.01,0,0.1,0.5,1
2,1983,6,6I,10,0,0,3,0.1,1,0,1,0,0,0,0,0,0.01,0.1,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.01,0,0.01,0,0,0,0.1,0.1,0.5
2,1983,6,8A,10,0,0,3,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0.01,0,0,0.01,0,0.1,0,0,0,0,0,0,3,0
2,1983,6,8C,10,0,0,2,0,2,0.01,1,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0.5,0,0.5,0,0,0,0.01,0,0,0,0,0,0.1,0,0,0,0,0,0.01,3,1
2,1983,6,8E,3,0,0,1,0.01,4,0.01,0.5,0,0.01,0,0,0,0.01,0.1,0,0,0,0,0.1,0.1,0.01,1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.1,0.5,3,3
2,1983,6,8G,5,0,0,1,0.1,3,0,0.5,0,0.1,0,0,0,0,0.01,0,0.01,0,0,0.01,0.1,0,1,0,0,0.01,0.01,0,0,0,0,0,0.1,0,0.01,0,0.01,0,1,8,0.5
2,1983,6,8I,2,0,0,0.01,0,5,0.01,0.5,0,0,0,0,0,0.01,0.01,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0.01,0,2,3,2
2,1983,7,0A,0.5,0,0.1,0,2,10,0,2,0,0,0,1,0,0.1,0,0,0.5,0.01,0,0.5,0,0.01,0,0,0.01,0,0.01,0.1,0.01,0,0.1,0,0.1,0.1,0.1,0.01,0,0,0.5,5,1
2,1983,7,0C,1,0,0,0,2,15,0.01,3,0,0,0,0.01,0,0,0,0,0.5,0,0.1,0.01,0,0,0,0,0.01,0,0,0.01,0,0,0.1,0,0.01,0,0.1,0,0.01,0,0,3,0.01
2,1983,7,0E,0.5,0,0,8,0.1,8,0.1,2,0,0,0,0,0.01,0.5,0.01,0,3,0.1,0.1,0.5,0,0,0,0,0.01,0,0,0.01,0.1,0,0.01,0,0.1,0.1,0.1,0,0,0,0,2,2
2,1983,7,0G,5,0,0,0,0.1,18,0,0.5,0,0,0,0,0,0.1,0,0,0.5,0.01,0.01,0.1,0,0,0,0,0,0,0.01,0.01,0.1,0,0.1,0,0,0,0.1,0,0,0,0,2,0.1
2,1983,7,0I,11,0,0,16,0.5,1,0.1,2,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0.5,0,0,0.1,0,0.1,0,0,0.01,0,0.01,0,0,0,0,0,0,2,1
2,1983,7,2A,12,0,0,4,0.5,4,0.1,2,0,0,0,0.01,0,0.01,0,2,0.1,0.1,0.01,0.1,0.1,0,0.1,0,0.01,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0.1,7,2
2,1983,7,2C,14,0,0,7,0,4,0.01,1,0,0.1,0,0,0,0,0,0,0.1,0.01,0,0.1,0.1,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,1,5,2
2,1983,7,2E,2,0,0,0,4,10,0.5,3,0,0,0,20,0,0.1,0.01,0,1,0.01,0.1,0.01,0,0,3,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0,0,0,0.5,12,1
2,1983,7,2G,9,0,0,9,0,1,0.01,2,0,1,0,0,0,0.1,0,0,0.1,0,0.01,0.01,0.5,0.01,0.01,0,0.01,0.01,0.01,0,0.01,0,0.01,0,0.1,0,0.01,0,0.01,0,1,2,2
2,1983,7,2I,6,0,0,1,0.5,5,0,1,0,0,0,1,0,0.1,0.01,0,1,0.01,0.1,0.1,0,0,0,0,0.01,0,0,0.01,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,2,7,2
2,1983,7,4A,2,0,0,0,2,25,0,4,0,0,0,1,0,0,0.01,0,2,0.01,0.1,0.1,0,0,0,0,0.1,0,0,0.5,0,0,1,0.1,0,0.01,0.1,0,0,0,0.5,1,0
2,1983,7,4C,11,0,0,3,0.1,3,1,4,0,0,0,2,0,0,0,0,0.5,0,0.1,0.1,0,0,0,0,0.01,0,0,0.5,0,0.01,0.5,0,0.01,0,0.01,0,0.01,0,0.1,0.5,0.1
2,1983,7,4E,16,2,0,7,1,15,0.1,4,0,0,0,0.5,0,0.1,0.1,0,0.5,0.01,0,0.1,0.5,0,1,0,0,0,0.1,0.1,0.01,0,0,0,0.1,0.01,0.01,0,0,0,3,7,1
2,1983,7,4G,13,0,0,0,0,35,0,2,0,0,0,0,0,0.1,0.01,0,1,0.01,0.1,0.1,0.1,0,0.5,0,0,0,0,0.1,0,0,0.1,0,0.01,0,0.1,0,0.01,0,1,20,0.5
2,1983,7,4I,0,0,0,3,0,8,0,2,0,0,1,0.1,0,0,0.01,0.01,1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0,0.5,0.1,0,0.5,0,0.1,0.1,0.1,0,0.01,0,0.5,1,0.5
2,1983,7,6A,3,0,0,5,3,28,1,3,0,0,0,0,0,0.1,0.5,0,3,0.1,0.5,1,0.1,0,0,0,0,0,0,1,0.1,0,0.5,0,0.1,1,0.1,0,0.1,0.5,4,7,10
2,1983,7,6C,11,0,0,0,0,20,0.5,3,0.5,0,0,0,0,0.5,0.1,0,1,0.01,0.1,0.1,0.01,0.1,0.5,0,0,0,0,0.5,0.1,0,0.5,0,0.01,0.1,0.1,0,0.01,0,2,20,1
2,1983,7,6E,18,0,0,4,2,2,0,4,0,0,0,0,0,0,0.1,0,1,0.01,0.1,0.01,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0.01,0,0.01,0,2,2,2
2,1983,7,6G,25,0,0,14,0.5,4,1,5,0,0,0,0,0,0.01,0,0,0.5,0.1,0.1,0.1,0,0,0,0,0,0,0.01,0.1,0,0.01,0,0,0.01,0,0.01,0,0.01,0,0.5,2,3
2,1983,7,6I,33,0,0,11,0.1,1,0,4,0,0,0,0,0,0,0.01,0,0.1,0.01,0.1,0.01,0,0,0,0,0,0,0,0.5,0,0.01,0,0,0.01,0,0,0,0,0,1,0.5,0.5
2,1983,7,8A,30,0,0,16,0,1,0,4,0,0,0,0,0,0.01,0,2,0,0.01,0,0,3,0,0.1,0,0.01,0,0.1,0.01,0,0.01,0,0,0.5,0,0,0,0,0,0.1,5,0.01
2,1983,7,8C,30,0,0,12,2,4,1,3,0,0.01,0,0,0,0,0,6,0,0,0,0.01,3,0,1,0,0,0.01,0.01,0,0,0,0,0,0.1,0,0,0,0,0,0.5,7,3
2,1983,7,8E,11,0,0,8,5,7,1,5,0,0.1,0,0,0,0.1,0.5,6,1,0.01,0,0.1,1,0.1,3,0,0,0,0,0.1,0,0,0,0,0.5,0,0.01,0,0,0.5,2,13,8
2,1983,7,8G,13,0,0,10,7,8,0,4,0,1,0,0,0,0.01,0.1,7,1,0.1,0,0.1,1,0.01,2,0.01,0,0.01,0.1,0,0,0,0.01,0,0.1,0.5,0.01,0,0.01,0,4,8,3
2,1983,7,8I,4,0,0,0.5,1,12,0.5,4,0,0,0,0,0,0.1,0.01,0,3,0.1,0.1,0.1,0,0,1,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0.1,0,0.01,0,4,6,10
2,1983,8,0A,0.5,0,0.5,0,2,30,0,2,0,0,0,2,0,0.1,0.1,0,1,0.01,0.1,0.5,0,0.1,0.1,0,3,0,0,0.5,0,0.01,0.1,0,0.1,0.01,0.1,0.1,0.01,0,2,10,3
2,1983,8,0C,2,0,0,0,1,28,0.1,3,0,0,0,0.1,0,0.01,0.01,0,2,0,0.5,0.1,0,0,0,0,3,0,0,0.5,0.1,0,0.5,0,0.01,0,0.01,0,0.01,0,0,6,0.1
2,1983,8,0E,0.5,0,0,8,0.5,22,1,3,0,0,0,0,0.1,0.5,0.1,0,5,0.1,0.5,0.5,0,0,0,0,0.5,0,0.01,0.01,0.1,0,0.1,0,0.1,0.01,0.1,0,0,0,0,5,3
2,1983,8,0G,6,0,0,0.5,0.5,29,0,1,0,0,0,0,0,0.01,0.1,0,2,0.01,0.1,0.01,0,0.01,1,0,0,0,0.01,0.1,0.1,0,0.1,0,0.01,0,0.5,0,0,0,0,4,0.5
2,1983,8,0I,18,0,0,15,0.5,3,1,2,0,0,0,0,0,0.01,0,0,0,0.01,0,0.01,0.01,0,1,0,0,0.1,0,0.1,0,0.01,0.01,0,0.1,0,0.01,0,0,0,0,2,1
2,1983,8,2I,20,0,0,11,0.5,7,1,3,0,0,0,0.5,0,0,0.01,4,1,0.1,0.01,0.1,0.1,0,2,0,0.1,0.01,0,0,0.01,0,0.01,0,0.1,0,0.01,0,0.01,0,0.5,16,3
2,1983,8,2G,15,0,0,10,0,7,0.5,2,0,0.5,0,0,0,0,0,0,0.1,0.1,0,0.1,1,0,1,0,0,0,0,0,0.1,0.01,0,0,0,0,0.01,0,0,0,2,0,2
2,1983,8,2E,6,0,0,0,2,10,1,2,2,0,0,15,0,0.01,0.1,0,1,0.1,0.5,0.01,0,0,3,0,0,0.1,0,0,0,0.01,0.1,0,0.01,0.01,0.01,0,0,0,3,12,1
2,1983,8,2C,12,0,0,10,0.01,3,1,3,0,3,0,1,0,0.01,0.01,0,0.5,0.01,0.1,0.1,0.5,0,0.5,0,0.5,0.1,0,0,0.1,0.01,0,0,0.1,0,0.01,0,0.01,0,2,3,2
2,1983,8,2A,8,0,0,2,0.5,10,0,1,0,0,0,2,0,0.01,0.01,0,1,0.01,0.5,0.5,0,0,0,0,0.1,0,0,0.5,0.1,0,0.1,0,0.1,0,0.1,0.01,0.1,0,2,8,2
2,1983,8,4A,2,0,0,0,1,25,0,3,0,0,0,0,0,0.1,0.01,0,4,0.01,0.5,0.1,0,0.1,0,0,0.5,0,0,1,0.1,0,2,0.5,0,0.01,0.1,0,0,0,1,4,0
2,1983,8,4C,8,0,0,3,0.1,5,0.5,4,0,0,0,2,0,0,0,0,1,0,0.01,0.01,0,0,0,0,0.1,0,0,1,0,0.1,0.5,0,0,0,0.1,0,0.01,0,0.1,0.5,0.1
2,1983,8,4E,8,2,0,6,1,8,0,5,0,0,0,0,0,0.1,0.1,0,1,0.01,0,0,0.1,0,0.5,0,0,0,0.1,0.1,0.01,0,0,0,0.1,0.01,0.1,0,0,0,2,5,1
2,1983,8,4G,12,0,0,0,0,30,0,2,0,0,0,0,0,0.1,0.5,0,1,0.01,0.5,0.1,0.01,0,1,0,0,0,0,0.5,0,0,0.5,0,0.01,0,0.01,0,0.01,0,1,8,0.1
2,1983,8,4I,0,0,0,5,0.01,7,0,0.5,0,0,1,0.01,0,0.01,0.1,0.01,2,0.01,0.5,0.5,0.1,0,0,0.5,0,0,0.5,0.1,0.01,0.1,0,0.5,0.1,0.1,0,0.01,0,0.01,0.1,1,0.1
2,1983,8,6I,2,0,0,2,2,22,0.5,1,0,0,0,0,0,0.1,0.5,0,3,0,0.5,0.5,0,0,0,0,0.01,0,0,0.5,0.01,0,0.1,0,0,0.5,0.5,0,0.01,0.1,1,2,5
2,1983,8,6G,6,0,0,0,0,15,0.1,3,0,0,0,0,0,1,0.01,0,2,0.01,0.5,0.1,0.1,0.1,0.5,0,0,0,0,0.5,0.01,0.01,0.5,0,0.1,0.01,0.5,0,0.1,0,1,10,1
2,1983,8,6E,9,0,0,8,1,2,0,3,0,0,0,0,0,0.01,0.1,0,0.5,0.01,0.1,0.1,0,0,0.5,0,0,0,0,0.1,0,0.01,0.01,0,0.01,0.01,0.5,0,0.01,0,3,4,2
2,1983,8,6C,8,0,0,10,0.1,6,0,4,0,0,0,0,0,0.1,0.1,0,0.5,0.01,0.5,0.1,0,0,0.01,0,0,0,0.01,0.5,0,0.01,0,0,0.1,0.1,0.5,0,0.01,0,0.1,1,2
2,1983,8,6A,15,0,0,14,0.5,1,0,4,0,0,0,0,0,0.1,0.1,0,0.5,0.01,0.01,0.01,0,0,0,0,0,0,0.01,1,0,0.1,0,0,0.1,0,0,0,0,0,0.5,1,0.5
2,1983,8,8A,12,0.01,0,13,0,0.1,0,3,0,0,0,0,0,0.01,0,1,0,0.01,0,0,1,0,0.1,0,0,0,0,0.01,0,0.1,0,0,0.5,0,0,0,0,0,0.1,7,0
2,1983,8,8C,12,0,0,10,0.1,0.5,0.5,2,0,0.1,0,0,0,0,0,4,0,0,0,0,0.5,0,1,0,0.01,0,0.01,0,0,0.01,0,0,0.5,0,0,0,0,0,0.1,7,1
2,1983,8,8E,5,0,0,6,0.5,4,0.1,1,0,0.5,0,0,0,0.01,0.1,7,0.5,0.01,0,0.1,0.5,0.1,2,0,0,0,0,0.01,0,0,0,0,0.1,0,0.01,0,0,0.1,0.5,8,3
2,1983,8,8G,7,0,0,12,4,7,0,1,0,1,0,0,0,0,0.01,8,0.1,0,0,0.01,0.01,0.01,5,0,0,0,0.01,0,0.01,0,0.01,0,0.1,0,0.1,0,0.01,0,2,10,0.5
2,1983,8,8I,3,0,0,0.5,0.1,9,0.1,2,0,0,0,0,0,0.1,0.1,0,3,0.01,0.1,0.1,0,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.5,0,0.5,0,0.01,0,3,6,4
2,1983,9,0A,0.5,0,0.1,0,1,15,0,1,0,0,0,1,0,0.1,0.1,0,0.5,0,0,0.5,0,0,0.1,0,0,0,0,0.1,0.1,0,0.1,0,0.5,0,0.1,0.1,0,0,0.5,4,0.5
2,1983,9,0C,4,0,0,0,1,28,0,2,0,0,0,0.1,0,0.1,0,0,1,0,0.1,0.01,0,0,0,0,0.01,0,0.01,0.1,0,0,0.5,0,0.01,0,0.1,0,0,0,0,2,0
2,1983,9,0E,0.5,0,0,7,0.1,18,0.5,2,0,0,0,0,0.01,0.5,0.1,0,4,0,0.1,0.5,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.5,0.1,0.1,0,0,0,0,2,0.5
2,1983,9,0G,6,0,0,0,0.5,30,0,0.1,0,0,0,0,0,0.1,0.1,0,1,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0.01,0,0.01,0,0,0,0,1,0.01
2,1983,9,0I,10,0,0,12,0.1,4,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0,0.01,0,0,0.1,0,0.1,0,0.01,0,0,0,0,3,0.1
2,1983,9,2I,2,0,0,10,0.1,5,0.5,1,0,0,0,0,0,0.01,0,1,0.5,0.01,0,0.01,0.01,0,0.1,0,0.01,0.1,0,0.1,0,0,0,0,0.5,0,0.01,0,0,0,0.1,10,0.1
2,1983,9,2G,12,0,0,10,0,8,0.1,1,0,0.5,0,0,0,0.01,0,0,0.1,0.01,0,0.01,0.1,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,1,10,0.1
2,1983,9,2E,3,0,0,0,1,7,0.5,3,0,0,0,12,0,0.1,0.1,0,3,0,0.5,0,0,0,2,0,0,0.1,0,0,0.1,0,0.1,0,0.1,0.01,0.1,0,0,0,1,16,0.5
2,1983,9,2C,14,0,0,10,0,2,1,3,0,2,0,0,0,0.1,0,0,0.1,0,0.01,0.1,0,0.01,0,0,0.01,0.1,0.01,0.1,0.01,0,0,0,0.1,0,0.1,0,0,0,0.5,4,0.5
2,1983,9,2A,6,0,0,1,0.5,9,0,1,0,0,0,1,0,0.1,0.1,0,3,0,0.1,0.5,0,0,0,0,0.01,0,0,0.5,0.1,0,0,0,0.5,0,0.5,0.01,0.01,0,3,3,0
2,1983,9,4A,1,0,0,0,0.5,23,0,2,0,0,0,0.5,0,0.1,0.1,0,2,0,0.1,0.1,0,0,0,0,0,0,0,0.5,0,0,1,0.1,0,0.01,0.5,0,0,0,0.5,1,0
2,1983,9,4C,4,0,0,3,0.5,5,0.1,3,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0.1,2,0,0,0,0.5,0,0.01,0,0.1,0.5,0
2,1983,9,4E,6,1,0,4,0.5,7,0,3,0,0,0,0.1,0,0.1,0.1,0,2,0.01,0,0.01,0.1,0,1,0,0,0,0,0.01,0.01,0,0,0,0.1,0.01,0.1,0,0,0,1,4,0.1
2,1983,9,4G,8,0,0,0,0,35,0,1,2,0,0,0,0,0.1,0.1,0,2,0.01,0,0.1,0,0,0.1,0,0,0,0.01,0.1,0.1,0,0,0,0.01,0,0.1,0,0.01,0,1,8,0.1
2,1983,9,4I,0,0,0,4,0.1,11,0,1,0,0,2,0.1,0,0.01,0.01,0,1,0.01,0.1,0.1,0.01,0.1,0,0,0.1,0,0.1,0.5,0.01,0,0.5,0,0.5,0,0.01,0,0.01,0,0,0.5,0.01
2,1983,9,6I,3,0,0,5,3,20,1,2,0,0,0,0,0,0.5,0.1,0,3,0.01,0.5,0.5,0,0,0,0,0.1,0,0,0.1,0.1,0,0.5,0,0.1,0.5,0.5,0,0,0.5,5,3,2
2,1983,9,6G,8,0,0,0,0,15,0.5,2,0,0,0,0,0,0.1,0.1,0,2,0.01,1,0.1,0.1,0.1,0.5,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0.01,0,0.01,0,2,20,0.5
2,1983,9,6E,11,0,0,5,1,2,0,4,0,0,0,0,0,0,0.1,0,2,0.01,0.1,0.1,0.01,0,0.5,0,0,0,0,0.1,0.1,0.01,0,0,0.01,0.01,0.01,0,0.01,0,4,3,0.1
2,1983,9,6C,10,0,0,8,0.5,8,1,4,0,0,0,0,0,0.01,0.1,0,0.5,0.01,1,0.01,0,0,0.1,0,0,0,0.1,0.5,0,0.01,0,0,0.1,0,0.01,0,0.01,0,0.5,0.5,0.1
2,1983,9,6A,24,0,0,10,0.1,1,0.1,4,0,0,0,0,0,0.1,0.01,0,0.5,0.01,0.5,0.01,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0.1,0,0.01,0,0,0,1,0.5,0.5
2,1983,9,8A,27,0.01,0,10,0,0.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,0.01,0,0.1,0.1,0,0.01,0,0,0.5,0,0,0,0,0,0.1,4,0.01
2,1983,9,8C,18,0,0,11,0.5,2,0.5,4,0,0.5,0,0,0,0,0,2,0.1,0,0,0.01,0.5,0,1,0,0,0.1,0.01,0,0,0,0,0,0.1,0,0,0,0,0,0,6,0.1
2,1983,9,8E,14,0,0,10,2,8,1,4,0,0.1,0,0,0,0.1,0.5,4,1,0.01,0,0.1,0.5,0.01,3,0,0,0,0,0.01,0.01,0,0,0,0.1,0,0.01,0,0,0.5,2,4,1
2,1983,9,8G,12,0,0,12,4,8,0,3,0,3,0,0,0,0.01,0.01,4,1,0.01,0,0.1,0,0.1,4,0,0,0.1,0.1,0,0.1,0,0.01,0,0.5,0.01,0.1,0,0.01,0,5,10,0.5
2,1983,9,8I,5,0,0,0.5,0.1,14,0.5,2,0,0,0,0,0,0.1,0.01,0,4,0.01,0.1,0.1,0,0,0.5,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,0.1,0,0.01,0,5,12,2
2,1983,10,0A,1,0,0.1,0,0.01,20,0,0.01,0,0,0,0.1,0,0.01,0.01,0,1,0.01,0.1,0.01,0,0,0.1,0,0.01,0,0.1,0.1,0.01,0,0.5,0,0.1,0.01,0.1,0,0.01,0,0.1,12,0
2,1983,10,0C,4,0,0,0,0.01,25,0,0.1,0,0,0,0.01,0,0.01,0,0,0.1,0,0.5,0.01,0,0,0,0,0.01,0,0.1,0.1,0.01,0,1,0,0.01,0,0.01,0,0.01,0,0,13,0
2,1983,10,0E,2,0,0,3,0.01,19,0,0.1,0,0,0,0,0,0.1,0.01,0,2,0.01,0.1,0.01,0,0,0,0,0,0,0.1,0,0,0,1,0,0.1,0.01,0.1,0,0.01,0,0,9,0
2,1983,10,0G,8,0,0,0,0.01,33,0,0.01,0,0,0,0,0,0.01,0,0,0.1,0,0.1,0.01,0,0,0.5,0,0,0,0.01,0.1,0.01,0,1,0,0.01,0,0.1,0,0,0,0,3,0
2,1983,10,0I,18,0,0,4,0.1,3,0.5,1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.1,0,0,0.1,0,0,0,0.01,0.1,0,0.1,0,0.01,0,0,0,0,4,0
2,1983,10,2I,20,0,0,3,0,16,0.1,0.5,0,0,0,0,0,0,0,0,1,0.01,0.1,0.01,0,0,1,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0.01,0,0.01,0,0.5,19,0
2,1983,10,2G,16,0,0,4,0,13,0.01,0.1,0,0.5,0,0,0,0.01,0,0,0.5,0.01,0,0.01,0,0,2,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,1,13,0
2,1983,10,2E,9,0,0,0,0.01,13,0.1,0.1,0.1,0,0,2,0,0.01,0,0,1,0.01,0.5,0.01,0,0,2,0,0,0.1,0,0,0,0,0.1,0,0.01,0.01,0.01,0,0,0,4,20,0
2,1983,10,2C,11,0,0,3,0,5,0.01,0.1,0,0.1,0,0.1,0,0.01,0,0,0.5,0.01,0.1,0.01,0,0,0,0,0,0.1,0,0.01,0.01,0.01,0,0,0.01,0,0.01,0,0.01,0,2,6,2
2,1983,10,2A,9,0,0,1,0,17,0,0.01,0,0,0,0.5,0,0.01,0,0,0.5,0.01,0.1,0.01,0,0,0,0,0,0,0.01,0.1,0.01,0,0.1,0,0.01,0,0.1,0,0.01,0,0.1,12,0
2,1983,10,4A,2,0,0,0,0.01,25,0,0.1,0,0,0,0,0,0,0,0,1,0,0.1,0.01,0,0,0,0,0,0,0.1,0.1,0.01,0,1,0.1,0.01,0,0.1,0,0.01,0,0.5,1,0
2,1983,10,4C,6,0,0,2,0,4,0.01,0.5,0,0,0,0.5,0,0,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.01,0.5,0,0.01,0,0.1,0,0.01,0,0.1,1,0
2,1983,10,4E,6,4,0,0,0.01,12,0,0.5,0,0,0,0,0,0.1,0,0,0.5,0,0,0.01,0,0,0.5,0,0,0,0.01,0,0,0,0.01,0,0.1,0,0.1,0,0,0,0.5,3,0
2,1983,10,4G,10,0,0,0,0,35,0,0.1,0,0,0,0,0,0.01,0.01,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0,0.1,0,0.01,0,0.01,4,0
2,1983,10,4I,0,0,0,1,0,9,0,0.01,0,0,0.5,0,0,0,0,0,0.1,0,0.01,0,0,0.01,0,0,0,0,0,0.1,0.01,0,0.5,0,0.1,0,0.1,0,0,0,0.01,0.5,0
2,1983,10,6I,1,0,0,0,0.01,25,0.01,0.1,0,0,0,0,0,0.01,0.01,0,0.5,0,0.1,0.01,0,0,0,0,0,0,0,0.01,0.01,0,1,0,0.1,0.1,0.1,0,0.1,0.5,1,1,0
2,1983,10,6G,4,0,0,0,0,15,0,0.01,0,0,0,0,0,0.01,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0.1,0.01,0,0.1,0,0.1,0,0.01,0,0.1,0,0.5,15,0
2,1983,10,6E,8,0,0,0,0.01,1,0,1,0,0,0,0,0,0,0,0,0.1,0,0.01,0.01,0,0,0.5,0,0,0,0,0.1,0.01,0,0,0,0.01,0,0,0,0,0,1,3,0
2,1983,10,6C,6,0,0,4,0,4,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0.01,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0.1,0.01,0.1,0,0.01,0,0.5,1,0
2,1983,10,6A,11,0,0,3,0,0.5,0,0.5,0,0,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0.01,0.01,0,0,0,0,0,0.5,0.5,0
2,1983,10,8A,10,0.01,0,4,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.01,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0.1,5,0
2,1983,10,8C,9,0,0,2,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0.1,0.01,0,0,0.01,0,0,0.1,0,0,0,0,0,0.01,5,0
2,1983,10,8E,4,0,0,2,0,4,0.1,0.1,0,0,0,0,0,0.01,0.01,0,0.1,0,0,0.01,0,0.01,0.5,0,0,0,0,0,0.01,0,0,0,0.1,0,0,0,0,0.1,0.5,6,0
