Month,Year,Stand,Quad,BEPA,PIGL,POBA,POTR,AMAL,LODI,LOIN,PRPE,RIGL,RILA,RITR,ROAC,RUID,SYAL,VAVI,VIED,ACMI,ARNU,ASCI,ASCO,ACRU,COCA,COTR,EPAN,FRVE,FRVI,GABO,GATR,GORE,LAOC,LIBO,MACA,MEPA,MINU,OSCH,PEPA,PYAS,ORSE,PYCH,RUPU,TRBO,VIRE,CACA,ELIN,SCPU,EQSY,HIUM,VIAM,ELGL,BRCI,VAMY,MOUN,AGTR,LYCO,DITR,ABBA,TAOF,RIOX
6,1983,5,0E,0,16,0,5,0,1,1,0,0,0.01,0.1,2,0,0,0,10,0,1,1,0,0,4,0,1,0,0.1,0.5,0,0,0.01,2,2,4,2,0,0.1,0.5,0,0,10,0,0.5,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,0G,0,5,0,12,0,0,4,0,0,0,0.1,2,0,0,0,7,0.01,1,0.5,0,0,3,0,2,0,1,0.5,0,0,0.5,10,2,2,3,0,0.1,1,0.1,0,2,0,0.1,1,0.1,0,0,0,0.01,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,0I,3,5,0,8,0,0,0,0,0,0,1,2,0,0,0,7,0.01,0.5,3,0.1,0,5,0,0.5,0,1,0.5,0.1,0,0.1,5,4,5,4,0,1,0.01,0.1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,2I,0,20,0,8,0,0,0,0,0,0,0.1,3,0,0,0,3,0,0.5,0.1,0,0,3,0,0,0,0.1,0.5,0,0,0.1,5,3,2,3,0,0.1,0,0,0,5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,2G,0,15,0,7,0,0,0.4,0,0,0.01,0,1,0,0.1,0,3,0.1,1,0.1,0.01,0,5,0,0.01,0,0,0.1,0,0,0.1,5,2,1,2,0,0.01,0.1,0,0,1,0,1,0.01,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,2E,0.01,15,0,10,0,0.1,2,0,0,0.01,0.5,1,0,0,0.01,4,0.01,0.5,0.5,0.1,0.1,6,0,0.01,0,1,0.1,0,0.1,0.5,6,3,3,2,0,0.1,0.5,0.01,0,3,0,0.5,0.1,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,2C,0,10,0,10,0.5,0.1,4,0,0,0,1,1,0,0,0,3,0.01,0.5,0.5,0,0.1,4,0.01,0.5,0,0.1,0.1,0,0,0.1,9,1,2,3,0,0.1,0.5,0,0,4,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,2A,0,30,0,10,0,0.5,3,0,0,0.01,0,2,0,0,0,2,0.01,0.1,0.1,0.01,0.01,2,0,0,0,0.1,0.1,0,0,0.01,15,5,2,1,0,0.1,0.5,0,0,4,0,0.5,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,4A,0,30,0,13,0,0,1,0,0,0,0.1,1,0,0,0,1,0.01,0.5,0.1,0.01,0.01,1,0,0,0,0.5,1,0,0,0,15,0,2,3,0,0.1,1,0.1,0,2,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,4C,0,12,0,15,0,0.5,2,0,0,0.1,0.01,2,0,0,0,2,0,0.1,0.1,0,0.1,4,0,0,0,0.1,0.01,0,0,0.1,9,0.5,3,3,0,0.1,0.5,0,0,3,0,1,0.01,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,4E,0,20,0,12,0,0.1,1,0,0,0.01,0.01,0.5,0,0,0,2,0,0.1,0.1,0,0,1,0,0,0.5,0,0.1,0.1,0.1,0.01,5,0.5,2,1,0,0.5,1,0,0,1,0,0.1,0.01,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,4G,0,15,0,13,0.1,0,1,0,0,0.1,0,2,0,0,0,3,0.01,0.5,1,0,0,6,0,0,0,0.1,0.1,0,0,0,12,2,3,2,0,1,1,0,0,5,0,2,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,4I,0,14,0,17,0,0.1,0,0,0,0,0.1,1,0.1,0,0,3,0.01,0.5,1,0,0,5,0,0.5,0,0.5,0.5,0,0,0.1,17,1,3,5,0,0.1,0.1,0,0,2,0,1,0.1,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,6I,0,8,0,10,0,0,0,0,0,0,3,0.1,0,0,0,2,0,0.5,0.1,0,0.01,0.5,0,0,0,0.1,0.1,0,0,0.1,12,1,3,4,0,1,0.1,0,0,1,0,1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,6G,0,9,0,20,0,0,0.1,0,0.01,0,0,0.5,0,0,0,2,0.01,0.5,0.1,0,0,2,0,0.01,0,0.5,0.1,0,0,0,8,2,3,5,0,0.5,0,0,0,1,0.1,0.5,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,6E,0,8,0,18,0.1,0,0.01,0,0,0,0.1,0.1,0,0,0,3,0,0.1,0.5,0.01,0.01,0.5,0,0,0,0.1,0.1,0.01,0,0,7,0.5,1,2,0,0.01,0.1,0,0,2,0,1,0.1,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,6C,0,12,0,3,0,0,0.1,0,0,0,0.01,0.5,0,0,0,1,0.01,0.5,0.1,0,0.01,0.5,0,0,0,0.1,0.01,0,0.01,0,3,1,2,1,0,0.01,0,0,0,1,0.01,0.5,0.01,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,6A,0,15,0,10,0,0.1,0,0,0,0,0.5,0.1,0,0,0,1,0.01,0.01,0.1,0,0.1,0.5,0,0,0,0.1,0.01,0,0,0.1,10,0.5,0.5,0.5,0,0.1,0.5,0.01,0,0.5,0.5,1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,8A,0,6,0,10,0,0.1,4,0,0,0,0.1,6,0,0,0,3,0.01,0.01,1,0,0,1,0,0.01,0,0.1,0.1,0,0,0.01,6,1,4,2,0,0.1,0,0,0,4,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,8C,0,10,0,15,0,0.1,2,0,0,0,0.1,0.1,0,0,0,2,0,0.01,0.1,0.01,0.1,0.1,0,0,0,0.01,0.1,0.01,0,0.01,3,1,1,2,0,0.1,0,0.01,0.01,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,8E,0,7,0.01,18,0,0.01,0.1,0,0,0,0.01,0.5,0,0,0,2,0,0.1,0.1,0,0,1,0,0,0.01,0.01,0.1,0.1,0,0,5,0.5,1,3,0,0.01,0.01,0,0,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,8G,0,12,0,3,0,0.01,3,0,0,0,0.1,1,0,0,0.1,5,0,0.5,0.1,0.5,0.01,2,0,0.01,0.1,0.5,0.01,0,0,0.01,7,1,1,6,0,0.5,0.1,0,0,2,0.5,1,0.5,0,0,0,0,0.01,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,8I,0,15,0,8,0,0.1,0.1,0,0,0,0.01,0.5,0,0,0,2,0,0.1,0.01,0,0,0.1,0,0,0,0.1,0.5,0.01,0,0,10,1,2,3,0,0.1,0.5,0,0,1,0,2,0.01,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
6,1983,5,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,0A,0,4,0,3,0,0.01,0.01,0,0,0,0,0.1,0.01,0.01,0.1,0.1,0,0,0.01,0,0,0.5,0,0,0,0.01,0,0,0,0,8,0,0,0.5,0,0,0.1,0,0,0.01,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,0C,0,8,0,5,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0.1,0,0,0.01,0,0,3,0,0.01,0,0.1,0,0,0,0,8,0,0,2,0,0,0.1,0.01,0,0.01,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,0E,0,12,0,1,0,0.01,0.01,0,0,0,0,0.01,0,0,0,1,0,0,0.01,0,0,4,0,0,0,0.01,0.01,0,0.01,0.01,0.5,0,0.01,3,0,0,0.5,0.01,0,0.1,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,0G,0,1,0,2,0,0,0.1,0,0,0,0,0.01,0,0,0,0.1,0,0,0.01,0,0,0.5,0,0,0,0.1,0,0,0,0,6,0,0,2,0,0,1,0.1,0.5,0.01,0,0.01,0.1,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,0I,0,4,0,3,0,0,0.01,0,0,0,0,0.01,0,0,0,0.1,0,0,0,0,0,3,0,0,0,0.1,0,0,0,0,3,0,0.01,4,0,0,0.1,0,0.01,0.01,0,0,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,2I,0,15,0,2,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,1,0,0,0.01,0.01,0,0,0.01,0,3,0,0.01,2,0,0,0.01,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,2G,0,7,0,2,0,0,0.1,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0.01,0,0,2,0,0,0,0.01,0,0,0.01,0,3,0,0,1,0,0,0.5,0.01,0,0.01,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,2E,0,10,0,2,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0.1,0,0,0.01,0,0,1,0,0,0,0.5,0,0,0.01,0,2,0,0,1,0,0,0.5,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,2C,0,10,0,0.5,0,0,0.1,0,0,0,0,0.01,0,0,0,0.1,0.01,0,0.01,0,0,1,0,0,0,0.01,0.01,0,0,0,3,0,0.01,0.5,0,0,0.1,0.01,0,0.1,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,2A,0,20,0,2,0,0,0.01,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,7,0,0.01,0.5,0,0,0.5,0.01,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,4A,0,30,0,3,0,0,0.1,0,0,0,0,0.01,0,0,0,0.01,0,0,0.01,0.01,0,1,0,0,0,0.1,0,0,0,0,10,0,0.01,3,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,4C,0,15,0,3,0,0,0.1,0,0,0,0,0.01,0,0,0,0.1,0,0,0.1,0,0,6,0,0,0,0.01,0,0,0,0,5,0,0.01,2,0,0,0.5,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,4E,0,17,0,2,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0.1,0,0,0.01,0,0,1,0,0,0.01,0.01,0,0,0.1,0,3,0,0.01,0.5,0,0,0.5,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,4G,0,17,0,4,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0.1,0,0,0.1,0,0,2,0,0,0,0.1,0,0,0,0,8,0,0.01,2,0,0,0.1,0,0.01,0.01,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,4I,0,16,0,3,0,0,0,0,0,0,0,0.1,0.01,0,0,0.1,0,0.01,0.1,0.01,0,4,0,0.01,0,0.1,0,0,0,0,18,0.01,0,4,0,0,0.5,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,6I,0,28,0,3,0,0,0,0,0,0,0.01,0.01,0,0,0,0.01,0,0,0,0,0,2,0,0,0,0.1,0,0,0,0,15,0,0.01,3,0,0,1,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,6G,0,18,0,4,0,0,0.1,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,4,0,0,0,0.01,0,0,0.01,0,11,0,0.01,3,0,0,0.1,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,6E,1,16,0,3,0.01,0,0.01,0,0,0,0,0.01,0,0,0,0.1,0,0.01,0.1,0,0,3,0,0,0,0.1,0,0,0,0,8,0.01,0,2,0,0,0.1,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,6C,0,17,0,2,0,0,0,0,0,0,0,0.01,0,0,0,0.1,0,0,0.1,0,0,4,0,0,0,0.1,0,0,0.01,0,6,0,0,2,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,6A,0,30,0,3,0,0.01,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,10,0,0,2,0,0,1,0.1,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,8A,0,26,0,5,0,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0.01,0,3,0,0,0,0.1,0,0,0,0,8,0,0.01,3,0,0,0,0,0.1,0.1,0,0,0.01,0,0.1,0,0,0,0.01,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,8C,0,20,0,3,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0.01,0,0,0.1,0,0,2,0,0,0,0.01,0,0,0.1,0,4,0.01,0,2,0,0,0,0.1,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,8E,0,15,0,3,0,0,0.01,0,0,0,0,0.01,0,0,0,0.1,0,0,0.1,0,0,2,0,0,0,0.1,0,0,0.01,0,7,0,0,1,0,0,0.1,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,8G,0,16,0,1,0,0.01,0.1,0,0,0,0.01,0.1,0,0,0.1,0.1,0,0,0.1,0,0,2,0,0,0,0.1,0,0,0,0,5,0,0.01,2,0,0,0.1,0.01,0,0.01,0.01,0.1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,8I,0,17,0,3,0,0,0.01,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,2,0,0,0,0.1,0,0,0,0,9,0,0.01,2,0,0,0.5,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
5,1983,5,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,0A,0,11,0,2,0,0.1,1,0,0,0,0,0.1,0.5,0.01,1,1,0.1,0,2,0,0,5,0,0.01,0,0.1,0.1,0,0,0.01,9,0,0.5,1,0,0.1,0.5,0.01,0,0.5,0,0,1,0.1,0,0,0,0,0.1,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,0C,0,14,0,3,0,0.1,0.5,0,0,0,0,0.5,0,0,0,0.1,0.01,0,1,0.01,0,10,0,0,0,0.1,0.01,0,0,0.1,10,0,0,2,0,0.5,0.5,0,0,0.01,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,0E,0,12,0,2,0,0.1,0.1,0,0,0,0,0.5,0,0,0,0.1,0,0,2,0,0,11,0,0,0,0.1,0.1,0,0,0.1,2,0,0.1,4,0,0.1,0.5,0.1,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,0G,0,5,0,3,0,0,0.1,0,0,0,0,0.5,0.01,0,0,0.1,0.01,0,1,0,0,10,0,0,0,0.1,0.01,0,0,0.1,8,0,0,3,0,0.1,0.5,0.1,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,0I,0.5,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0.1,0.01,0,2,0.01,0,12,0,0,0,0.1,0.01,0.01,0,0.1,4,0,0.1,4,0,1,0.1,0,0,0.5,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,2I,0,20,0,3,0,0,0.1,0,0,0,0,1,0,0,0,0.01,0,0,2,0,0,8,0,0,0,0.01,0.01,0,0.01,0.01,5,0,0.5,4,0,0.5,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,2G,0,13,0,2,0,0,2,0,0,0,0,0.5,0,0,0,0.01,0.01,0,1,0.1,0,7,0,0,0,0,0.01,0,0.1,0.01,5,0,0,2,0,0.1,0.1,0.01,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,2E,0.01,16,0,3,0,0.01,0.5,0,0,0,0,0.1,0,0,0,0.01,0.01,0,1,0.1,0,8,0,0,0,0.1,0.01,0,0,0.01,4,0,0,3,0,0.5,0.1,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,2C,0,15,0,3,0,0,1,0,0,0,0,0.1,0,0,0,0.1,0,0,2,0.1,0,7,0,0,0,0.1,0.01,0,0,0.01,6,0,0.1,4,0,0.1,0.5,0,0,0.5,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,2A,0,30,0,4,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0.01,0,0,0.5,0,0,4,0,0,0,0.01,0.01,0,0,0,12,0,0,2,0,0.1,0.1,0,0,0.1,0,0,0.01,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,4A,0,30,0,4,0,0.01,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0.5,0,0,3,0,0,0,0.1,0.01,0,0,0,15,0,0.1,3,0,0.1,0.5,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,4C,0,10,0,4,0,0.01,1,0,0,0,0,0.1,0,0,0,0.01,0,0,0.1,0.5,0,6,0,0,0,0.1,0.01,0,0,0,7,0,0.1,3,0,0,0.5,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,4E,0,10,0,3,0,0.1,0.1,0,0,0,0,0.01,0,0,0,0.01,0,0,0.5,0.01,0,1,0,0,0,0.1,0.01,0,0.01,0,3,0,0,1,0,0.1,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,4G,0,5,0,3,0,0.01,0.01,0,0,0,0,0.5,0,0,0,0.1,0.01,0,0.1,0.1,0,4,0,0,0,0.1,0.1,0,0,0,9,0,0.1,3,0,0.5,0.1,0,0,0.01,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,4I,0,5,0,2,0,0,0,0,0,0,0,0.1,0.1,0,0,0.1,0.01,0,0.1,0.1,0,4,0,0,0,0.1,0.1,0,0,0,18,0,0,2,0,0.1,0.1,0,0,0.01,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,6I,0,12,0,2,0,0,0.01,0,0,0.01,0.01,0.5,0,0,0,0.01,0,0,1,0,0,3,0,0,0,0.1,0,0.1,0,0,8,0,0.1,2,0,0.5,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,6G,0,6,0,3,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,6,0,0,0,0.1,0.01,0.01,0,0,10,0,0.1,1,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,6E,0,9,0,5,0.01,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.5,0,0,3,0,0,0,0.5,0.01,0.01,0,0,7,0,0.01,4,0,0.01,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,6C,0,10,0,2,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0.1,0.01,0,0.5,0,0,6,0,0,0,0.01,0.1,0.01,0,0,3,0,0.01,1,0,0.01,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,6A,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,3,0,0,0,0.1,0.01,0,0,0,15,0,0.1,2,0,0.01,0.5,0.1,0,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,8A,0,4,0,4,0,0,0.5,0,0,0,0,0.1,0,0,0,0.1,0.01,0,1,0,0,3,0,0,0,0.1,0.01,0.1,0,0.01,4,0,0.1,2,0,0.01,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,8C,0,4,0,2,0,0.01,0.01,0,0,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,3,0,0,0,0.01,0.01,0.1,0,0,3,0,0.01,1,0,0.01,0,0,0.01,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,8E,0,6,0,4,0,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0,0,0.5,0,0,3,0,0,0,0.1,0.01,0.1,0,0,8,0,0.01,2,0,0.1,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,8G,0,10,0,0.5,0.1,0,0.5,0,0,0,0,0.1,0,0,0.1,0.1,0,0,1,0.01,0,5,0,0,0,0.01,0.01,0,0,0,5,0,0,3,0,0.1,0.1,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,8I,0,8,0,3,0,0,0.1,0,0,0,0,0.1,0,0,0,0.01,0,0,0.1,0,0,4,0,0,0,0.1,0.01,0.01,0,0,10,0,0.1,3,0,0.01,0.01,0,0,0.01,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
10,1983,5,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
9,1983,5,0A,0,8,0,15,0,2,0.5,0,0,0,0.1,0.1,0,0.1,0.5,3,0.1,3,2,0,0,4,0,0.5,0,0.1,0.5,0,0,0,6,0.5,0.5,0.5,0,1,0.1,0,0,3,0,0.5,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
9,1983,5,0C,0,8,0,45,0,0.5,1,0,0,0,0,0,0,0,0,4,0.1,3,1,0.5,0.5,6,0,0.5,0,0.1,0.5,0,0,0,7,0.5,1,1,0,0.5,0.1,0,0,4,0,0.5,2,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
